OBJECTID,DATE,Group,Facility,County,Cases,Month,Cases_Normalized,Risk_Level
807,2021-06-02 11:00:00,Staff,State and Local Affected Facilities,Baltimore,90,6,0.004239549546353285,0
808,2021-06-02 11:00:00,Patients,State and Local Affected Facilities,Baltimore,88,6,-0.00432546403443216,0
809,2021-06-02 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,337,6,1.0620187267733558,2
810,2021-06-02 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
817,2021-06-09 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,179,6,0.38538265389130555,0
818,2021-06-09 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,271,6,0.7793732786074361,2
819,2021-06-09 11:00:00,Staff,State and Local Affected Facilities,Baltimore,90,6,0.004239549546353285,0
820,2021-06-09 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
821,2021-06-09 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,153,6,0.2740374773410948,0
822,2021-06-09 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
829,2021-06-16 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,197,6,0.4624677761183746,0
830,2021-06-16 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,299,6,0.8992834687384323,2
831,2021-06-16 11:00:00,Staff,State and Local Affected Facilities,Baltimore,177,6,0.3768176403105201,0
832,2021-06-16 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
833,2021-06-16 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
834,2021-06-16 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
841,2021-06-23 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,240,6,0.6466155681052617,2
842,2021-06-23 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,258,6,0.7237006903323306,2
843,2021-06-23 11:00:00,Staff,State and Local Affected Facilities,Baltimore,175,6,0.3682526267297347,0
844,2021-06-23 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
845,2021-06-23 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
846,2021-06-23 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
853,2021-06-30 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,12,6,-0.3297959801042791,0
854,2021-06-30 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,32,6,-0.2441458442964246,0
855,2021-06-30 11:00:00,Staff,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
856,2021-06-30 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
857,2021-06-30 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
858,2021-06-30 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,6,-0.3811860615889917,0
865,2021-07-07 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,45,7,-0.18847325602131923,0
866,2021-07-07 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,130,7,0.17553982116206218,0
867,2021-07-07 11:00:00,Staff,State and Local Affected Facilities,Baltimore,97,7,0.034217097079102345,0
868,2021-07-07 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
869,2021-07-07 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
870,2021-07-07 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
871,2021-07-14 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,144,7,0.2354949162275603,0
872,2021-07-14 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,250,7,0.6894406360091889,2
873,2021-07-14 11:00:00,Staff,State and Local Affected Facilities,Baltimore,98,7,0.038499603869495067,0
874,2021-07-14 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
875,2021-07-14 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
876,2021-07-14 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
877,2021-07-21 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,182,7,0.39823017426248375,0
878,2021-07-21 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,257,7,0.719418183541938,2
879,2021-07-21 11:00:00,Staff,State and Local Affected Facilities,Baltimore,99,7,0.04278211065988779,0
880,2021-07-21 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
881,2021-07-21 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,655,7,2.423855886118241,2
882,2021-07-21 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
883,2021-07-28 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,186,7,0.4153602014240546,0
884,2021-07-28 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,233,7,0.6166380205725126,2
885,2021-07-28 11:00:00,Staff,State and Local Affected Facilities,Baltimore,99,7,0.04278211065988779,0
886,2021-07-28 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
887,2021-07-28 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,345,7,1.0962787810964976,2
888,2021-07-28 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,7,-0.3811860615889917,0
889,2021-08-04 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,118,8,0.1241497396773495,0
890,2021-08-04 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,194,8,0.4496202557471964,0
891,2021-08-04 11:00:00,Staff,State and Local Affected Facilities,Baltimore,260,8,0.7322657039131162,2
892,2021-08-04 11:00:00,Patients,State and Local Affected Facilities,Baltimore,0,8,-0.3811860615889917,0
893,2021-08-04 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,349,8,1.1134088082580684,2
894,2021-08-04 11:00:00,Youth,State and Local Affected Facilities,Baltimore,9,8,-0.3426435004754572,0
901,2021-08-11 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,541,8,1.935650112013471,2
902,2021-08-11 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,636,8,2.3424882571007797,2
903,2021-08-11 11:00:00,Staff,State and Local Affected Facilities,Baltimore,260,8,0.7322657039131162,2
904,2021-08-11 11:00:00,Patients,State and Local Affected Facilities,Baltimore,260,8,0.7322657039131162,2
905,2021-08-11 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,544,8,1.9484976323846492,2
906,2021-08-11 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,8,-0.3811860615889917,0
907,2021-08-18 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,798,8,3.0362543571444003,2
908,2021-08-18 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,771,8,2.920626673803797,2
909,2021-08-18 11:00:00,Staff,State and Local Affected Facilities,Baltimore,262,8,0.7408307174939016,2
910,2021-08-18 11:00:00,Patients,State and Local Affected Facilities,Baltimore,258,8,0.7237006903323306,2
911,2021-08-18 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,549,8,1.969910166336613,2
912,2021-08-18 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,8,-0.3811860615889917,0
925,2021-08-25 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,889,8,3.425962475070138,2
926,2021-08-25 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,886,8,3.41311495469896,2
927,2021-08-25 11:00:00,Staff,State and Local Affected Facilities,Baltimore,265,8,0.7536782378650797,2
928,2021-08-25 11:00:00,Patients,State and Local Affected Facilities,Baltimore,258,8,0.7237006903323306,2
929,2021-08-25 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,555,8,1.9956052070789692,2
930,2021-08-25 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,8,-0.3811860615889917,0
931,2021-09-01 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1023,9,3.999818384982763,1
932,2021-09-01 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,937,9,3.631522801008989,1
933,2021-09-01 11:00:00,Staff,State and Local Affected Facilities,Baltimore,269,9,0.7708082650266507,2
934,2021-09-01 11:00:00,Patients,State and Local Affected Facilities,Baltimore,258,9,0.7237006903323306,2
935,2021-09-01 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,821,9,3.1347520133234332,2
936,2021-09-01 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,9,-0.3811860615889917,0
937,2021-09-08 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1042,9,4.081186014000225,1
938,2021-09-08 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1054,9,4.1325760954849375,1
939,2021-09-08 11:00:00,Staff,State and Local Affected Facilities,Baltimore,103,9,0.059912137821458676,0
940,2021-09-08 11:00:00,Patients,State and Local Affected Facilities,Baltimore,138,9,0.20979987548520396,0
941,2021-09-08 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,832,9,3.181859588017753,2
942,2021-09-08 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,9,-0.3811860615889917,0
943,2021-09-15 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1324,9,5.2888529288909725,1
944,2021-09-15 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1236,9,4.911992331336413,1
945,2021-09-15 11:00:00,Staff,State and Local Affected Facilities,Baltimore,272,9,0.7836557853978288,2
946,2021-09-15 11:00:00,Patients,State and Local Affected Facilities,Baltimore,259,9,0.7279831971227234,2
947,2021-09-15 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,646,9,2.3853133250047067,2
948,2021-09-15 11:00:00,Youth,State and Local Affected Facilities,Baltimore,24,9,-0.2784058986195664,0
949,2021-09-22 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1346,9,5.383068078279613,1
950,2021-09-22 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1345,9,5.37878557148922,1
951,2021-09-22 11:00:00,Staff,State and Local Affected Facilities,Baltimore,278,9,0.8093508261401852,2
952,2021-09-22 11:00:00,Patients,State and Local Affected Facilities,Baltimore,261,9,0.7365482107035088,2
953,2021-09-22 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,649,9,2.3981608453758847,2
954,2021-09-22 11:00:00,Youth,State and Local Affected Facilities,Baltimore,26,9,-0.26984088503878095,0
955,2021-09-29 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1078,9,4.235356258454363,1
956,2021-09-29 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1140,9,4.500871679458712,1
957,2021-09-29 11:00:00,Staff,State and Local Affected Facilities,Baltimore,279,9,0.8136333329305778,2
958,2021-09-29 11:00:00,Patients,State and Local Affected Facilities,Baltimore,261,9,0.7365482107035088,2
959,2021-09-29 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,652,9,2.411008365747063,2
960,2021-09-29 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,9,-0.3811860615889917,0
967,2021-10-06 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,872,10,3.353159859633462,2
968,2021-10-06 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1036,10,4.055490973257869,1
969,2021-10-06 11:00:00,Staff,State and Local Affected Facilities,Baltimore,280,10,0.8179158397209706,2
970,2021-10-06 11:00:00,Patients,State and Local Affected Facilities,Baltimore,261,10,0.7365482107035088,2
971,2021-10-06 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,780,10,2.9591692349173315,2
972,2021-10-06 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,10,-0.3811860615889917,0
973,2021-10-13 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1116,10,4.398091516489287,1
974,2021-10-13 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1359,10,5.438740666554718,1
975,2021-10-13 11:00:00,Staff,State and Local Affected Facilities,Baltimore,107,10,0.07704216498302957,0
976,2021-10-13 11:00:00,Patients,State and Local Affected Facilities,Baltimore,141,10,0.22264739585638213,0
977,2021-10-13 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,783,10,2.9720167552885095,2
978,2021-10-13 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,10,-0.3811860615889917,0
979,2021-10-20 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,978,10,3.8071055794150905,1
980,2021-10-20 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1117,10,4.4023740232796795,1
981,2021-10-20 11:00:00,Staff,State and Local Affected Facilities,Baltimore,175,10,0.3682526267297347,0
982,2021-10-20 11:00:00,Patients,State and Local Affected Facilities,Baltimore,120,10,0.13271475325813495,0
983,2021-10-20 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,383,10,1.259014039131421,2
984,2021-10-20 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,10,-0.3811860615889917,0
997,2021-10-27 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,950,10,3.6871953892840943,1
998,2021-10-27 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1016,10,3.969840837450014,1
999,2021-10-27 11:00:00,Staff,State and Local Affected Facilities,Baltimore,285,10,0.8393283736729342,2
1000,2021-10-27 11:00:00,Patients,State and Local Affected Facilities,Baltimore,261,10,0.7365482107035088,2
1001,2021-10-27 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,384,10,1.2632965459218137,2
1002,2021-10-27 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,10,-0.3811860615889917,0
1015,2021-11-03 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1120,11,4.4152215436508575,1
1016,2021-11-03 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1341,11,5.3616555443276495,1
1017,2021-11-03 11:00:00,Staff,State and Local Affected Facilities,Baltimore,285,11,0.8393283736729342,2
1018,2021-11-03 11:00:00,Patients,State and Local Affected Facilities,Baltimore,261,11,0.7365482107035088,2
1019,2021-11-03 11:00:00,Inmates,State and Local Affected Facilities,Baltimore,194,11,0.4496202557471964,0
1020,2021-11-03 11:00:00,Youth,State and Local Affected Facilities,Baltimore,0,11,-0.3811860615889917,0
1021,2021-11-10 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1087,11,4.273898819567897,1
1022,2021-11-10 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore,1382,11,5.537238322733751,1
1023,2021-11-10 10:00:00,Staff,State and Local Affected Facilities,Baltimore,290,11,0.8607409076248979,2
1024,2021-11-10 10:00:00,Patients,State and Local Affected Facilities,Baltimore,262,11,0.7408307174939016,2
1025,2021-11-10 10:00:00,Inmates,State and Local Affected Facilities,Baltimore,194,11,0.4496202557471964,0
1026,2021-11-10 10:00:00,Youth,State and Local Affected Facilities,Baltimore,0,11,-0.3811860615889917,0
55,2020-04-29 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore_City,172,4,0.3554051063585565,0
56,2020-04-29 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore_City,490,4,1.7172422657034423,2
57,2020-04-29 10:00:00,Staff,State and Local Affected Facilities,Baltimore_City,66,4,-0.09854061342307205,0
58,2020-04-29 10:00:00,Patients,State and Local Affected Facilities,Baltimore_City,0,4,-0.3811860615889917,0
59,2020-04-29 10:00:00,Inmates,State and Local Affected Facilities,Baltimore_City,4,4,-0.36405603442742085,0
60,2020-04-29 10:00:00,Youth,State and Local Affected Facilities,Baltimore_City,0,4,-0.3811860615889917,0
61,2020-05-06 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore_City,220,5,0.5609654322974073,0
62,2020-05-06 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore_City,524,5,1.8628474965767947,2
63,2020-05-06 10:00:00,Staff,State and Local Affected Facilities,Baltimore_City,69,5,-0.08569309305189388,0
64,2020-05-06 10:00:00,Patients,State and Local Affected Facilities,Baltimore_City,0,5,-0.3811860615889917,0
65,2020-05-06 10:00:00,Inmates,State and Local Affected Facilities,Baltimore_City,4,5,-0.36405603442742085,0
66,2020-05-06 10:00:00,Youth,State and Local Affected Facilities,Baltimore_City,0,5,-0.3811860615889917,0
67,2020-05-13 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Baltimore_City,272,5,0.7836557853978288,2
