OBJECTID,DATE,Month,County,Group,Facility,Cases,Cases_Normalized,Risk_Level
109,2020-07-01 10:00:00,7,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",59,-0.1285181609558211,0
110,2020-07-01 10:00:00,7,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",121,0.13699726004852766,0
111,2020-07-01 10:00:00,7,Howard,Staff,State and Local Affected Facilities,17,-0.30838344615231544,0
112,2020-07-01 10:00:00,7,Howard,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
113,2020-07-01 10:00:00,7,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
114,2020-07-01 10:00:00,7,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
115,2020-07-08 10:00:00,7,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",74,-0.06428055909993027,0
116,2020-07-08 10:00:00,7,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",139,0.21408238227559667,0
117,2020-07-08 10:00:00,7,Howard,Staff,State and Local Affected Facilities,27,-0.26555837824838824,0
118,2020-07-08 10:00:00,7,Howard,Patients,State and Local Affected Facilities,37,-0.222733310344461,0
119,2020-07-08 10:00:00,7,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
120,2020-07-08 10:00:00,7,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
145,2020-07-15 10:00:00,7,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",98,0.038499603869495067,0
146,2020-07-15 10:00:00,7,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",147,0.24834243659873845,0
147,2020-07-15 10:00:00,7,Howard,Staff,State and Local Affected Facilities,28,-0.2612758714579955,0
148,2020-07-15 10:00:00,7,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
149,2020-07-15 10:00:00,7,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
150,2020-07-15 10:00:00,7,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
157,2020-07-22 10:00:00,7,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",96,0.02993459028870962,0
158,2020-07-22 10:00:00,7,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",153,0.2740374773410948,0
159,2020-07-22 10:00:00,7,Howard,Staff,State and Local Affected Facilities,27,-0.26555837824838824,0
160,2020-07-22 10:00:00,7,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
161,2020-07-22 10:00:00,7,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
162,2020-07-22 10:00:00,7,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
163,2020-07-29 10:00:00,7,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",127,0.162692300790884,0
164,2020-07-29 10:00:00,7,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",183,0.40251268105287646,0
165,2020-07-29 10:00:00,7,Howard,Staff,State and Local Affected Facilities,31,-0.24842835108681732,0
166,2020-07-29 10:00:00,7,Howard,Patients,State and Local Affected Facilities,43,-0.19703826960210466,0
167,2020-07-29 10:00:00,7,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
168,2020-07-29 10:00:00,7,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
181,2020-08-05 10:00:00,8,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",133,0.18838734153324035,0
182,2020-08-05 10:00:00,8,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",168,0.33827507919698563,0
183,2020-08-05 10:00:00,8,Howard,Staff,State and Local Affected Facilities,35,-0.23129832392524644,0
184,2020-08-05 10:00:00,8,Howard,Patients,State and Local Affected Facilities,44,-0.19275576281171194,0
185,2020-08-05 10:00:00,8,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
186,2020-08-05 10:00:00,8,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
211,2020-08-12 10:00:00,8,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",183,0.40251268105287646,0
212,2020-08-12 10:00:00,8,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",250,0.6894406360091889,2
213,2020-08-12 10:00:00,8,Howard,Staff,State and Local Affected Facilities,35,-0.23129832392524644,0
214,2020-08-12 10:00:00,8,Howard,Patients,State and Local Affected Facilities,44,-0.19275576281171194,0
215,2020-08-12 10:00:00,8,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
216,2020-08-12 10:00:00,8,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
235,2020-08-19 10:00:00,8,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",136,0.2012348619044185,0
236,2020-08-19 10:00:00,8,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",238,0.6380505545244762,2
237,2020-08-19 10:00:00,8,Howard,Staff,State and Local Affected Facilities,28,-0.2612758714579955,0
238,2020-08-19 10:00:00,8,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
239,2020-08-19 10:00:00,8,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
240,2020-08-19 10:00:00,8,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
247,2020-08-26 10:00:00,8,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",118,0.1241497396773495,0
248,2020-08-26 10:00:00,8,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",194,0.4496202557471964,0
249,2020-08-26 10:00:00,8,Howard,Staff,State and Local Affected Facilities,29,-0.25699336466760275,0
250,2020-08-26 10:00:00,8,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
251,2020-08-26 10:00:00,8,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
252,2020-08-26 10:00:00,8,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
253,2020-09-02 10:00:00,9,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",86,-0.012890477615217603,0
254,2020-09-02 10:00:00,9,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",152,0.2697549705507021,0
255,2020-09-02 10:00:00,9,Howard,Staff,State and Local Affected Facilities,29,-0.25699336466760275,0
256,2020-09-02 10:00:00,9,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
257,2020-09-02 10:00:00,9,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
258,2020-09-02 10:00:00,9,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
271,200-09-09 09:03:58,9,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",136,0.2012348619044185,0
272,200-09-09 09:03:58,9,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
273,200-09-09 09:03:58,9,Howard,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
274,200-09-09 09:03:58,9,Howard,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
275,200-09-09 09:03:58,9,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
276,200-09-09 09:03:58,9,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
295,2020-09-16 10:00:00,9,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",137,0.20551736869481124,0
296,2020-09-16 10:00:00,9,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",207,0.5052928440223018,0
297,2020-09-16 10:00:00,9,Howard,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
298,2020-09-16 10:00:00,9,Howard,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
299,2020-09-16 10:00:00,9,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
300,2020-09-16 10:00:00,9,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
319,2020-09-23 10:00:00,9,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",137,0.20551736869481124,0
320,2020-09-23 10:00:00,9,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",228,0.595225486620549,0
321,2020-09-23 10:00:00,9,Howard,Staff,State and Local Affected Facilities,31,-0.24842835108681732,0
322,2020-09-23 10:00:00,9,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
323,2020-09-23 10:00:00,9,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
324,2020-09-23 10:00:00,9,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
325,2020-09-30 10:00:00,9,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",157,0.29116750450266565,0
326,2020-09-30 10:00:00,9,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",213,0.5309878847646581,0
327,2020-09-30 10:00:00,9,Howard,Staff,State and Local Affected Facilities,33,-0.2398633375060319,0
328,2020-09-30 10:00:00,9,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
329,2020-09-30 10:00:00,9,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
330,2020-09-30 10:00:00,9,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
331,2020-10-07 10:00:00,10,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",2,-0.3726210480082063,0
332,2020-10-07 10:00:00,10,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",6,-0.35549102084663536,0
333,2020-10-07 10:00:00,10,Howard,Staff,State and Local Affected Facilities,36,-0.22701581713485372,0
334,2020-10-07 10:00:00,10,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
335,2020-10-07 10:00:00,10,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
336,2020-10-07 10:00:00,10,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
337,2020-10-14 10:00:00,10,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",106,0.07275965819263684,0
338,2020-10-14 10:00:00,10,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",179,0.38538265389130555,0
339,2020-10-14 10:00:00,10,Howard,Staff,State and Local Affected Facilities,36,-0.22701581713485372,0
340,2020-10-14 10:00:00,10,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
341,2020-10-14 10:00:00,10,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
342,2020-10-14 10:00:00,10,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
361,2020-10-21 10:00:00,10,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",122,0.1412797668389204,0
362,2020-10-21 10:00:00,10,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",203,0.48816281686073093,0
363,2020-10-21 10:00:00,10,Howard,Staff,State and Local Affected Facilities,36,-0.22701581713485372,0
364,2020-10-21 10:00:00,10,Howard,Patients,State and Local Affected Facilities,41,-0.20560328318289012,0
365,2020-10-21 10:00:00,10,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
366,2020-10-21 10:00:00,10,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
415,2020-10-28 10:00:00,10,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",131,0.1798223279524549,0
416,2020-10-28 10:00:00,10,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",204,0.49244532365112365,0
417,2020-10-28 10:00:00,10,Howard,Staff,State and Local Affected Facilities,8,-0.34692600726584993,0
418,2020-10-28 10:00:00,10,Howard,Patients,State and Local Affected Facilities,3,-0.36833854121781356,0
419,2020-10-28 10:00:00,10,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
420,2020-10-28 10:00:00,10,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
439,2020-11-04 10:00:00,11,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",113,0.1027372057253859,0
440,2020-11-04 10:00:00,11,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",104,0.0641946446118514,0
441,2020-11-04 10:00:00,11,Howard,Staff,State and Local Affected Facilities,45,-0.18847325602131923,0
442,2020-11-04 10:00:00,11,Howard,Patients,State and Local Affected Facilities,44,-0.19275576281171194,0
443,2020-11-04 10:00:00,11,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
444,2020-11-04 10:00:00,11,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
469,2020-11-11 10:00:00,11,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",177,0.3768176403105201,0
470,2020-11-11 10:00:00,11,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",203,0.48816281686073093,0
471,2020-11-11 10:00:00,11,Howard,Staff,State and Local Affected Facilities,46,-0.1841907492309265,0
472,2020-11-11 10:00:00,11,Howard,Patients,State and Local Affected Facilities,44,-0.19275576281171194,0
473,2020-11-11 10:00:00,11,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
474,2020-11-11 10:00:00,11,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
493,2020-11-18 10:00:00,11,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",234,0.6209205273629054,2
494,2020-11-18 10:00:00,11,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",256,0.7151356767515452,2
495,2020-11-18 10:00:00,11,Howard,Staff,State and Local Affected Facilities,46,-0.1841907492309265,0
496,2020-11-18 10:00:00,11,Howard,Patients,State and Local Affected Facilities,46,-0.1841907492309265,0
497,2020-11-18 10:00:00,11,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
498,2020-11-18 10:00:00,11,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
505,2020-11-25 10:00:00,11,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",322,0.997781124917465,2
506,2020-11-25 10:00:00,11,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",370,1.2033414508563156,2
507,2020-11-25 10:00:00,11,Howard,Staff,State and Local Affected Facilities,49,-0.17134322885974834,0
508,2020-11-25 10:00:00,11,Howard,Patients,State and Local Affected Facilities,46,-0.1841907492309265,0
509,2020-11-25 10:00:00,11,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
510,2020-11-25 10:00:00,11,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
517,2020-12-02 10:00:00,12,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",383,1.259014039131421,2
518,2020-12-02 10:00:00,12,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",408,1.366076708891239,2
519,2020-12-02 10:00:00,12,Howard,Staff,State and Local Affected Facilities,59,-0.1285181609558211,0
520,2020-12-02 10:00:00,12,Howard,Patients,State and Local Affected Facilities,63,-0.11138813379425022,0
521,2020-12-02 10:00:00,12,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
522,2020-12-02 10:00:00,12,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
529,2020-12-09 10:00:00,12,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",418,1.4089017767951661,2
530,2020-12-09 10:00:00,12,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",442,1.5116819397645915,2
531,2020-12-09 10:00:00,12,Howard,Staff,State and Local Affected Facilities,53,-0.15421320169817743,0
532,2020-12-09 10:00:00,12,Howard,Patients,State and Local Affected Facilities,44,-0.19275576281171194,0
533,2020-12-09 10:00:00,12,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
534,2020-12-09 10:00:00,12,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
559,2020-12-16 10:00:00,12,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",395,1.3104041206161336,2
560,2020-12-16 10:00:00,12,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",436,1.4859868990222354,2
561,2020-12-16 10:00:00,12,Howard,Staff,State and Local Affected Facilities,61,-0.11995314737503567,0
562,2020-12-16 10:00:00,12,Howard,Patients,State and Local Affected Facilities,46,-0.1841907492309265,0
563,2020-12-16 10:00:00,12,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
564,2020-12-16 10:00:00,12,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
589,2020-12-23 10:00:00,12,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",420,1.4174667903759517,2
590,2020-12-23 10:00:00,12,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",422,1.4260318039567372,2
591,2020-12-23 10:00:00,12,Howard,Staff,State and Local Affected Facilities,81,-0.03430301156718121,0
592,2020-12-23 10:00:00,12,Howard,Patients,State and Local Affected Facilities,64,-0.10710562700385749,0
593,2020-12-23 10:00:00,12,Howard,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
594,2020-12-23 10:00:00,12,Howard,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
607,2020-12-30 10:00:00,12,Howard,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",439,1.4988344193934133,2
608,2020-12-30 10:00:00,12,Howard,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",428,1.4517268446990934,2
609,2020-12-30 10:00:00,12,Howard,Staff,State and Local Affected Facilities,85,-0.017172984405610325,0
